artistUrl,friends,influenced_by,influenced_on,institution,movements,school,type
/en/pierre-puvis-de-chavannes,/en/jean-beraud,,"/en/stanislaw-wyspianski,/en/ramon-casas,/en/magnus-enckell",/en/artists-by-art-institution/acad-mie-de-la,Symbolism,,Artists
/en/marten-eskil-winge,,,,,Romanticism,/en/artists-by-painting-school/d-sseldorf-school-of-painting,Artists
/en/frederic-edwin-church,/en/thomas-cole,/en/thomas-cole,,/en/artists-by-art-institution/national-academy,Romanticism,/en/artists-by-painting-school/hudson-river-school,Artists
/en/giovanni-fattori,,,,,"Realism,Impressionism",/en/artists-by-painting-school/macchiaioli,Artists
/en/giovanni-costa,/en/frederic-leighton,,/en/artists-by-painting-school/macchiaioli,,"Naturalism,Academic Art",,Artists
/en/johann-koler,,,,,Romanticism,,Artists
/en/silvestro-lega,,,,,"Realism,Impressionism",/en/artists-by-painting-school/macchiaioli,Artists
/en/gerolamo-induno,,,,/en/artists-by-art-institution/accademia-di-belle-arti-di-brera-brera-academy,Romanticism,,Artists
/en/william-adolphe-bouguereau,,,,"/en/artists-by-art-institution/acad-mie-des-beaux,/en/artists-by-art-institution/cole-des-beaux-arts","Academic Art,Neoclassicism,Realism",,Artists
/en/gustave-moreau,,,,/en/artists-by-art-institution/cole-des-beaux-arts,Symbolism,,Artists
/en/emil-hunten,,,,,,/en/artists-by-painting-school/d-sseldorf-school-of-painting,Artists
/en/lev-lagorio,,,,,Romanticism,,Artists
/en/oswald-achenbach,,/en/gustave-courbet,,/en/artists-by-art-institution/kunstakademie-dusseldorf-dusseldorf-germany,Romanticism,/en/artists-by-painting-school/d-sseldorf-school-of-painting,Artists
/en/achille-zo,,,,,Academic Art,,Artists
/en/eugene-boudin,/en/johan-jongkind,,,,Impressionism,,Artists
/en/arnold-bocklin,,"/en/caspar-david-friedrich,/en/artists-by-art-movement/romanticism","/en/giorgio-de-chirico,/en/max-ernst,/en/salvador-dali",/en/artists-by-art-institution/kunstakademie-dusseldorf-dusseldorf-germany,Symbolism,,Artists
/en/edward-mitchell-bannister,,"/en/jean-francois-millet,/en/artists-by-painting-school/barbizon-school",,,Tonalism,,Artists
/en/william-holman-hunt,"/en/dante-gabriel-rossetti,/en/john-everett-millais,/en/edward-robert-hughes,/en/herbert-gustave-schmalz","/en/john-ruskin,/en/giotto,/en/ambrogio-lorenzetti,/en/paolo-veneziano",/en/ford-madox-brown,/en/artists-by-art-institution/royal-academy-of,"Romanticism,Symbolism,Orientalism",/en/artists-by-painting-school/pre-raphaelite-brotherhood,Artists
/en/dante-gabriel-rossetti,"/en/john-ruskin,/en/william-holman-hunt,/en/simeon-solomon","/en/ford-madox-brown,/en/ambrogio-lorenzetti,/en/paolo-veneziano",/en/paul-nash,,"Romanticism,Aestheticism",/en/artists-by-painting-school/pre-raphaelite-brotherhood,Artists
/en/george-folingsby,,,,"/en/artists-by-art-institution/national-gallery-of-victoria-art-school-melbourne,/en/artists-by-art-institution/national-academy,/en/artists-by-art-institution/akademie-der",Academic Art,,Artists
/en/frederick-sandys,,,,,Romanticism,"/en/artists-by-painting-school/pre-raphaelite-brotherhood,/en/artists-by-painting-school/norwich-school",Artists
/en/fyodor-bronnikov,,,,,"Academic Art,Romanticism,Realism",/en/artists-by-painting-school/peredvizhniki-society-for-traveling-art-exhibitions,Artists
/en/felix-philipp-kanitz,,,,,Naturalism,,Artists
/en/berthold-woltze,,,,,Romanticism,,Artists
/en/jules-breton,,,/en/william-logsdail,,Realism,,Artists
/en/vincenzo-cabianca,,"/en/artists-by-art-movement/symbolism,/en/artists-by-painting-school/pre-raphaelite-brotherhood",,,Realism,/en/artists-by-painting-school/macchiaioli,Artists
/en/ludwig-knaus,,,,,Academic Art,/en/artists-by-painting-school/d-sseldorf-school-of-painting,Artists
/en/john-everett-millais,/en/william-holman-hunt,"/en/ambrogio-lorenzetti,/en/paolo-veneziano","/en/ford-madox-brown,/en/edward-ruscha",/en/artists-by-art-institution/royal-academy-of,"Romanticism,Realism",/en/artists-by-painting-school/pre-raphaelite-brotherhood,Artists
/en/aleksey-savrasov,,/en/artists-by-painting-school/barbizon-school,,/en/artists-by-art-institution/moscow-school-of-painting-sculpture-and,Realism,/en/artists-by-painting-school/peredvizhniki-society-for-traveling-art-exhibitions,Artists
/en/august-friedrich-schenck,,,,/en/artists-by-art-institution/cole-des-beaux-arts,"Romanticism,Naturalism",,Artists
/en/david-johnson,,,,,Romanticism,/en/artists-by-painting-school/hudson-river-school,Artists
/en/konstantin-dmitriyevich-flavitsky,,,,,Romanticism,,Artists
/en/marianne-north,,,,,Naturalism,,Artists
/en/frederic-leighton,"/en/herbert-gustave-schmalz,/en/giovanni-costa",,"/en/edward-poynter,/en/john-william-waterhouse",/en/artists-by-art-institution/royal-academy-of,Academic Art,,Artists
/en/albert-bierstadt,,,,,Romanticism,/en/artists-by-painting-school/hudson-river-school,Artists
/en/henry-moore-ra,,,,,Realism,,Artists
/en/camille-pissarro,"/en/claude-monet,/en/pierre-auguste-renoir,/en/louis-hayet",,"/en/paul-gauguin,/en/pierre-auguste-renoir,/en/johannes-vermeer,/en/hippolyte-petitjean",,"Impressionism,Neo-Impressionism",,Artists
/en/theodor-aman,,,,,"Academic Art,Romanticism",,Artists
/en/albert-anker,,,,,Realism,,Artists
/en/auguste-toulmouche,,,,,Academic Art,,Artists
/en/nikolai-ge,/en/mykola-murashko,,,,Realism,,Artists
/en/alonzo-chappel,,,,,Romanticism,,Artists
/en/carl-gustav-rodde,,,,/en/artists-by-art-institution/kunstakademie-dusseldorf-dusseldorf-germany,Romanticism,/en/artists-by-painting-school/d-sseldorf-school-of-painting,Artists
/en/leon-bazille-perrault,,,,,Academic Art,,Artists
/en/james-campbell,,,,,Romanticism,/en/artists-by-painting-school/pre-raphaelite-brotherhood,Artists
/en/ivan-shishkin,,/en/caspar-david-friedrich,,/en/artists-by-art-institution/imperial-academy-of-arts-saint-petersburg-russia,Realism,/en/artists-by-painting-school/peredvizhniki-society-for-traveling-art-exhibitions,Artists
/en/arthur-hughes,,,,,Romanticism,/en/artists-by-painting-school/pre-raphaelite-brotherhood,Artists
/en/gustave-dore,,,,,Romanticism,,Artists
/en/peter-nicolai-arbo,,,,,Romanticism,,Artists
/en/ludwig-passini,/en/eugene-de-blaas,,,/en/artists-by-art-institution/akademie-der-0,"Academic Art,Realism",,Artists
/en/nathaniel-hone-the-younger,,"/en/gustave-courbet,/en/camille-corot",,,"Realism,Orientalism,Impressionism",/en/artists-by-painting-school/barbizon-school,Artists
/en/hermann-ottomar-herzog,,,,,Romanticism,"/en/artists-by-painting-school/hudson-river-school,/en/artists-by-painting-school/d-sseldorf-school-of-painting",Artists
/en/edouard-manet,"/en/berthe-morisot,/en/henri-fantin-latour,/en/claude-monet,/en/edgar-degas,/en/carolus-duran,/en/jean-beraud,/en/martin-rico,/en/isaac-israels","/en/gustave-courbet,/en/el-greco,/en/caravaggio,/en/eugene-delacroix,/en/johannes-vermeer,/en/frans-hals,/en/diego-velazquez,/en/jean-baptiste-simeon-chardin","/en/edward-hopper,/en/ilya-repin,/en/paul-gauguin,/en/edgar-degas,/en/pierre-auguste-renoir,/en/louise-abbema,/en/jacques-emile-blanche",,"Realism,Impressionism",,Artists
/en/john-o-connor,,,,,Realism,,Artists
/en/henry-william-banks-davis,,/en/artists-by-painting-school/pre-raphaelite-brotherhood,,/en/artists-by-art-institution/royal-academy-of,"Romanticism,Realism",,Artists
/en/victor-meirelles,,,,,"Academic Art,Romanticism",,Artists
/en/edward-burne-jones,"/en/ford-madox-brown,/en/simeon-solomon",,"/en/walter-crane,/en/evelyn-de-morgan",,"Romanticism,Aestheticism,Arts and Crafts",/en/artists-by-painting-school/pre-raphaelite-brotherhood,Artists
/en/el-hispaleto,,,,,"Romanticism,Realism",,Artists
/en/charles-victor-thirion,,,,/en/artists-by-art-institution/cole-des-beaux-arts,"Academic Art,Naturalism",,Artists
/en/martin-rico,"/en/edouard-manet,/en/claude-monet,/en/john-singer-sargent,/en/pierre-auguste-renoir","/en/charles-francois-daubigny,/en/artists-by-painting-school/barbizon-school",,/en/artists-by-art-institution/real-academia-de,Impressionism,,Artists
/en/apollinariy-goravskiy,,,,/en/artists-by-art-institution/imperial-academy-of-arts-saint-petersburg-russia,Romanticism,,Artists
/en/karoly-lotz,,,,,"Academic Art,Romanticism",,Artists
/en/antonio-paoletti,,,,,Romanticism,,Artists
/en/anton-romako,,/en/artists-by-painting-school/barbizon-school,/en/oskar-kokoschka,/en/artists-by-art-institution/akademie-der-0,Realism,,Artists
/en/giovanni-costa-0,,,,,"Academic Art,Kitsch",,Artists
/en/carl-bloch,,/en/rembrandt,,,Academic Art,,Artists
/en/leon-bonnat,,,,,"Academic Art,Realism",,Artists
/en/grigoriy-myasoyedov,/en/mykola-murashko,,,,Realism,/en/artists-by-painting-school/peredvizhniki-society-for-traveling-art-exhibitions,Artists
/en/james-mcneill-whistler,"/en/henri-fantin-latour,/en/edward-poynter,/en/antonio-de-la-gandara,/en/henry-tonks,/en/william-logsdail","/en/gustave-courbet,/en/johannes-vermeer","/en/childe-hassam,/en/jozef-pankiewicz,/en/jacques-emile-blanche",,"Aestheticism,Tonalism,Impressionism",/en/artists-by-painting-school/new-english-art-club,Artists
/en/alexander-helwig-wyant,,"/en/george-inness,/en/camille-corot,/en/jules-dupre,/en/john-constable,/en/william-turner",,,Tonalism,/en/artists-by-painting-school/hudson-river-school,Artists
/en/vasily-perov,,,,/en/artists-by-art-institution/moscow-school-of-painting-sculpture-and,Realism,/en/artists-by-painting-school/peredvizhniki-society-for-traveling-art-exhibitions,Artists
/en/bertalan-szekely,,,,,Romanticism,,Artists
/en/giuseppe-abbati,,,,,"Impressionism,Realism",/en/artists-by-painting-school/macchiaioli,Artists
/en/winslow-homer,,,/en/frank-w-benson,"/en/artists-by-art-institution/national-academy,/en/artists-by-art-institution/art-students-league",Realism,/en/artists-by-painting-school/tile-club,Artists
/en/sir-lawrence-alma-tadema,,,"/en/mikhail-vrubel,/en/john-william-waterhouse","/en/artists-by-art-institution/akademie-der,/en/artists-by-art-institution/royal-academy-of-fine-arts-antwerp-belgium","Romanticism,Neoclassicism",,Artists
/en/zhan-benner,,,,,Academic Art,,Artists
/en/jules-joseph-lefebvre,,,,/en/artists-by-art-institution/acad-mie-des-beaux,Academic Art,,Artists
/en/henri-fantin-latour,"/en/james-mcneill-whistler,/en/edouard-manet,/en/carolus-duran",,,,"Realism,Symbolism",/en/artists-by-painting-school/societe-japonaise-du-jinglar,Artists
/en/edward-poynter,/en/james-mcneill-whistler,/en/frederic-leighton,,,Academic Art,,Artists
/en/henry-arthur-mcardle,,,,/en/artists-by-art-institution/maryland-institute-college-of-art-mica-baltimore,Romanticism,,Artists
/en/william-morris,/en/ford-madox-brown,,,,Arts and Crafts,/en/artists-by-painting-school/pre-raphaelite-brotherhood,Artists
/en/jules-cheret,,,,,Art Nouveau,,Artists
/en/helen-augusta-hamburger,,,,,Romanticism,,Artists
/en/joaquin-agrasot,,,,/en/artists-by-art-institution/real-academia-de,Realism,,Artists
/en/aleksey-ivanovich-korzukhin,,,,/en/artists-by-art-institution/imperial-academy-of-arts-saint-petersburg-russia,Realism,/en/artists-by-painting-school/peredvizhniki-society-for-traveling-art-exhibitions,Artists
/en/konstantinos-volanakis,,,,,"Realism,Impressionism",/en/artists-by-painting-school/munich-school,Artists
/en/edgar-degas,"/en/edouard-manet,/en/mary-cassatt,/en/telemaco-signorini,/en/giovanni-boldini","/en/jean-auguste-dominique-ingres,/en/michelangelo,/en/raphael,/en/titian,/en/edouard-manet,/en/eugene-delacroix","/en/edward-hopper,/en/henri-gervex,/en/paul-gauguin,/en/mary-cassatt,/en/walter-sickert,/en/henri-de-toulouse-lautrec,/en/pierre-auguste-renoir,/en/aaron-shikler,/en/richard-diebenkorn",/en/artists-by-art-institution/cole-des-beaux-arts,"Impressionism,Realism",,Artists
/en/john-atkinson-grimshaw,,,,,"Romanticism,Aestheticism",,Artists
/en/telemaco-signorini,"/en/edgar-degas,/en/giovanni-boldini,/en/giuseppe-de-nittis,/en/federico-zandomeneghi",,,,"Realism,Impressionism",/en/artists-by-painting-school/macchiaioli,Artists
/en/thomas-moran,/en/edward-moran,,,,Romanticism,"/en/artists-by-painting-school/hudson-river-school,/en/artists-by-painting-school/rocky-mountain-school",Artists
/en/franz-richard-unterberger,,,,,Romanticism,,Artists
/en/tranquillo-cremona,,,,,Romanticism,/en/artists-by-painting-school/scapigliatura,Artists
/en/nicolae-grigorescu,,,,,Impressionism,/en/artists-by-painting-school/barbizon-school,Artists
/en/jean-paul-laurens,,,,,Academic Art,,Artists
/en/eduard-von-gebhardt,,,,,Romanticism,,Artists
/en/james-tissot,,,"/en/maurice-poirson,/en/jacques-emile-blanche",,Realism,,Artists
/en/ivan-kramskoy,/en/mykola-murashko,,,,Realism,/en/artists-by-painting-school/peredvizhniki-society-for-traveling-art-exhibitions,Artists
/en/edward-r-taylor,,,,,"Romanticism,Arts and Crafts",/en/artists-by-painting-school/birmingham-school,Artists
/en/maria-fortuny,,,,,"Romanticism,Orientalism",,Artists
/en/tomioka-tessai,,,,,Edo period (1603–1867),,Artists
/en/francesco-didioni,,,,,Romanticism,/en/artists-by-painting-school/scapigliatura,Artists
/en/daniel-ridgway-knight,,,,/en/artists-by-art-institution/cole-des-beaux-arts,"Realism,Naturalism",,Artists
/en/laslett-john-pott,,,,,Romanticism,,Artists
/en/mary-josephine-walters,,,,,Romanticism,/en/artists-by-painting-school/hudson-river-school,Artists
/en/john-pettie,,,,,Romanticism,,Artists
/en/charles-hermans,,,,,Realism,/en/artists-by-painting-school/anseremme-art-colony,Artists
/en/nakahara-nantenbo,,,,,"Meiji Period (1868–1912),Taishō period (1912–1926)",,Artists
/en/anton-mauve,,,"/en/vincent-van-gogh,/en/giovanni-segantini",,Realism,/en/artists-by-painting-school/hague-school,Artists
/en/carolus-duran,"/en/henri-fantin-latour,/en/edouard-manet",/en/diego-velazquez,/en/gustave-courbet,/en/artists-by-art-institution/acad-mie-des-beaux,Realism,/en/artists-by-painting-school/societe-japonaise-du-jinglar,Artists
/en/paul-cezanne,/en/paul-gauguin,"/en/gustave-courbet,/en/el-greco,/en/charles-francois-daubigny,/en/nicolas-poussin,/en/pierre-auguste-renoir,/en/eugene-delacroix,/en/jean-baptiste-simeon-chardin","/en/pablo-picasso,/en/amedeo-modigliani,/en/jackson-pollock,/en/fernand-leger,/en/chaim-soutine,/en/piet-mondrian,/en/francis-bacon,/en/man-ray,/en/vilhelm-lundstrom,/en/paul-gauguin,/en/wassily-kandinsky,/en/roman-selsky,/en/adalbert-erdeli,/en/michel-kikoine,/en/giorgio-morandi,/en/jozef-pankiewicz,/en/robert-falk,/en/harry-phelan-gibb,/en/marjorie-acker-phillips,/en/thomas-hart-benton,/en/beauford-delaney,/en/william-balthazar-rose",,Post-Impressionism,,Artists
/en/john-lee,,,,,Romanticism,/en/artists-by-painting-school/pre-raphaelite-brotherhood,Artists
/en/konstantin-makovsky,,,,,"Academic Art,Romanticism,Realism",/en/artists-by-painting-school/peredvizhniki-society-for-traveling-art-exhibitions,Artists
/en/odilon-redon,,,,,Symbolism,/en/artists-by-painting-school/soci-t-des-artistes-ind-pendants-society-of-independent-artists,Artists
/en/briton-riviere,,,,,"Academic Art,Realism",,Artists
/en/jan-matejko,/en/jozef-mehoffer,,/en/wojciech-weiss,,Romanticism,/en/artists-by-painting-school/krak-w-school,Artists
/en/theodor-philipsen,,,,,Impressionism,,Artists
/en/noe-bordignon,,,,,Realism,,Artists
/en/jehan-georges-vibert,,,,,Academic Art,,Artists
/en/alexei-harlamoff,,,,/en/artists-by-art-institution/imperial-academy-of-arts-saint-petersburg-russia,"Realism,Naturalism",/en/artists-by-painting-school/peredvizhniki-society-for-traveling-art-exhibitions,Artists
/en/jose-maria-velasco,,,,,Realism,,Artists
/en/francesco-beda,,,,,"Orientalism,Academic Art",,Artists
/en/marcus-stone,,,,,Romanticism,,Artists
/en/berthe-morisot,"/en/edouard-manet,/en/camille-corot,/en/sarah-purser",/en/jean-honore-fragonard,/en/walter-osborne,,Impressionism,,Artists
/en/marie-bracquemond,,,,,Impressionism,,Artists
/en/pierre-auguste-renoir,"/en/alfred-sisley,/en/claude-monet,/en/amedeo-modigliani,/en/frederic-bazille,/en/camille-pissarro,/en/suzanne-valadon,/en/gustave-caillebotte,/en/martin-rico,/en/lucien-pissarro","/en/gustave-courbet,/en/camille-pissarro,/en/edouard-manet,/en/eugene-delacroix,/en/camille-corot,/en/edgar-degas,/en/francois-boucher,/en/raphael,/en/jean-auguste-dominique-ingres,/en/antoine-watteau,/en/francisco-goya,/en/jean-honore-fragonard","/en/childe-hassam,/en/mary-cassatt,/en/paul-cezanne,/en/henri-matisse,/en/pablo-picasso,/en/marjorie-acker-phillips",/en/artists-by-art-institution/cole-des-beaux-arts,Impressionism,,Artists
/en/armand-guillaumin,,,,,Impressionism,,Artists
/en/gabriel-von-max,,,,,"Romanticism,Symbolism,Art Nouveau",/en/artists-by-painting-school/munich-secession,Artists
/en/claude-monet,"/en/alfred-sisley,/en/pierre-auguste-renoir,/en/camille-pissarro,/en/edouard-manet,/en/frederic-bazille,/en/martin-rico,/en/gustave-caillebotte,/en/johan-jongkind,/en/theodore-robinson,/en/lucien-pissarro","/en/gustave-courbet,/en/charles-francois-daubigny,/en/john-constable,/en/william-turner,/en/jean-francois-millet,/en/alfred-sisley,/en/jacob-van-ruisdael,/en/johannes-vermeer","/en/childe-hassam,/en/robert-delaunay,/en/wassily-kandinsky,/en/frank-w-benson,/en/frederick-mccubbin,/en/theodore-robinson",,Impressionism,,Artists
/en/federico-zandomeneghi,/en/telemaco-signorini,,,,Impressionism,/en/artists-by-painting-school/macchiaioli,Artists
/en/osman-hamdi,,,,,Romanticism,,Artists
/en/eugene-bidau,,,,,Academic Art,,Artists
/en/frederic-bazille,"/en/alfred-sisley,/en/claude-monet,/en/pierre-auguste-renoir",,,,Impressionism,,Artists
/en/filippo-indoni,,,,,Romanticism,,Artists
/en/raimundo-madrazo,/en/giuseppe-de-nittis,/en/artists-by-art-movement/rococo,,"/en/artists-by-art-institution/real-academia-de,/en/artists-by-art-institution/cole-des-beaux-arts","Academic Art,Realism",,Artists
/en/arkhip-kuindzhi,,/en/caspar-david-friedrich,,/en/artists-by-art-institution/imperial-academy-of-arts-saint-petersburg-russia,"Realism,Impressionism",/en/artists-by-painting-school/peredvizhniki-society-for-traveling-art-exhibitions,Artists
/en/nikolaos-gyzis,,,,"/en/artists-by-art-institution/akademie-der,/en/artists-by-art-institution/athens-school-of-fine-arts-asfa-athens-greece","Romanticism,Realism",/en/artists-by-painting-school/munich-school,Artists
/en/aurelio-tiratelli,,,,,Romanticism,,Artists
/en/francesc-masriera,/en/alexandre-cabanel,,,,Art Nouveau,,Artists
